"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32"
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,197774439,0.889469232324232,1,24,2,4,1,2,1,1,1,1,1,1,1,4,4,4,1,1,3,1,2,,,,,,,,,,,,,,,,,,,1,1,3,3,1,1,2,,,,,,,,,2,2,1,,,,,2,2,,2,1,1,1,1,2,1,,,,2,2,2,2,,,,1,1,1,,1,1,1,2,,2,,2,1,2,1,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,164082824,0.731455861177057,1,30,1,1,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,1,1,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,1,1,1,1,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,199702664,0.685688492085698,2,23,1,5,1,2,0,1,1,1,1,0,4,4,4,4,1,1,1,1,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,2,,,,,,,,2,2,2,,,,2,1,1,2,2,2,1,,2,1,1,,,,3,2,3,2,,,,1,1,1,,1,1,2,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,2,2,1,1,,2,,,1,2,,2,1,2,2,2,1,1,2,,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,8
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,201475876,0.920950920136397,1,22,2,4,1,2,0,1,1,1,1,1,4,4,4,1,1,2,1,1,2,,,,,,,,,,,,,,,,,,,1,2,3,3,1,2,2,,,,,,,,,2,1,1,2,2,2,,2,1,2,2,2,1,1,2,1,1,,,,4,3,1,2,,,,1,1,1,,1,2,,1,1,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,1,2,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,170015247,0.920950920136397,1,21,2,3,2,2,1,1,1,1,1,1,4,4,4,4,1,1,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,1,1,1,2,,,,,,,,,1,1,2,1,2,1,,2,1,1,2,2,2,,2,2,1,,,1,2,2,3,2,,,,1,1,2,,1,2,,1,1,2,,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,1,2,1,1,,1,2,,1,2,1,1,1,1,2,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,207764700,1.1352389294313,2,55,2,5,2,1,1,1,1,1,1,0,4,4,4,1,0,1,1,1,1,2,1,3,1,,2,1,2,1,,,,,,,,,,,2,2,1,1,1,1,1,,,,,,,,2,2,2,,,,2,1,1,1,1,1,2,,2,1,1,1,2,,5,2,4,2,,,,1,2,,4,1,2,,1,1,1,1,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,1,1,1,,,1,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,1,,2,1,1,1,1,1,1,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,130379111,1.50947773550287,1,17,1,3,1,1,1,1,1,1,1,1,1,4,4,1,1,4,3,1,2,2,2,3,2,,1,2,2,2,,,,,,,,,,,3,2,3,1,2,1,1,,,,,,,,2,1,1,2,1,2,,2,2,,2,2,2,1,2,2,2,,,,1,1,4,1,1,1,1,1,1,2,,1,2,,2,,2,,2,2,,,,,1,2,2,1,,,2,2,,2,2,,,,,,,,1,2,1,,,2,5,1,1,,,,,,,,,,,,,,2,1,2,1,,2,,,1,1,1,1,2,,1,2,1,1,1,4,,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,5
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,182775366,2.43679822803656,2,21,2,3,1,1,1,1,1,1,1,0,4,4,4,1,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,3,1,1,1,2,1,2,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,1,2,1,,,2,4,1,2,2,,,,1,2,,2,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,1,2,,,2,3,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,2,,1,1,,2,1,2,,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,193399246,2.0533388763158,1,56,2,4,1,1,0,1,1,1,1,1,4,4,4,4,1,4,1,1,2,,,,,,,,,,,,,,,,,,,1,2,3,4,1,1,2,,,,,,,,,2,1,2,3,2,2,,2,1,1,2,1,1,,2,1,1,,,,5,1,4,2,,,,1,1,3,,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,1,1,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,118337699,0.66630419373861,2,46,2,5,1,1,1,1,1,1,1,1,1,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,,,,,,,,2,1,2,1,2,2,,2,2,,2,1,2,,2,2,1,,,,5,2,2,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,1,2,1,1,,,1,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,2,2,1,1,,2,,,1,2,,2,1,2,2,1,,2,2,,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,157903500,0.643575547079978,2,37,1,4,2,1,1,1,1,1,1,0,4,4,4,4,1,4,3,1,2,1,2,3,3,2,2,1,1,2,,,,,,,,,,,3,3,3,1,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,1,,,2,5,1,4,2,,,,1,1,3,,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,1,1,2,1,2,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,205901084,0.62015987527202,1,22,2,4,2,1,1,0,1,0,0,0,2,4,4,3,0,4,3,0,2,2,1,4,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,4,3,4,2,,,,2,2,,1,2,2,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,2,2,2,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,2,,2,1,,4,1,4,,2,1,1,2,1,2,1,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,114803353,2.55968654722739,1,65,2,2,1,1,1,0,1,1,1,1,4,4,4,4,0,4,3,1,1,1,2,4,3,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,2,2,,2,2,1,1,1,2,1,,,,5,2,4,1,1,1,2,2,2,,4,1,2,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,1,1,2,1,2,2,2,2,,,,,,,,,,,,,1,1,2,1,2,2,2,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,211106097,0.768033021523263,1,21,2,5,2,2,1,1,1,1,1,1,2,4,4,4,0,4,1,1,2,2,1,3,3,2,2,2,2,2,,,,,,,,,,,3,2,2,2,1,1,2,,,,,,,,2,1,2,3,2,2,,2,1,2,2,1,1,,1,2,1,,,,4,1,2,1,1,1,2,1,2,,4,2,2,,1,1,1,1,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,156868887,1.03529473566856,1,16,2,1,2,1,0,0,0,0,0,0,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,2,2,2,,,,,,,,,,,2,,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,2,2,2,1,1,2,1,1,1,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,115411022,0.536883236893747,1,20,2,5,2,1,0,1,1,1,1,1,4,4,4,4,1,1,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,2,1,1,2,,,,,,,,,1,1,2,3,1,2,,2,2,,2,2,2,,2,2,1,,,2,2,2,2,2,,,,1,1,1,,1,1,2,1,1,1,1,1,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,1,1,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,160483122,0.548783721173549,2,28,2,4,2,2,1,1,1,1,1,1,4,4,4,4,1,1,1,1,2,1,1,2,2,,1,1,1,2,,,,,,,,,,,3,2,3,1,1,1,2,,,,,,,,1,1,1,2,2,2,,2,2,,2,1,1,2,1,2,1,,,,2,1,3,1,1,1,2,1,1,2,,1,1,2,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,2,,1,1,1,1,1,2,2,1,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,115326265,0.527257341585548,1,32,1,3,1,1,0,1,1,1,1,1,4,4,4,4,1,4,2,1,2,,,,,,,,,,,,,,,,,,,2,2,3,2,1,1,1,2,,,,,,,,2,2,1,,,,,2,1,1,2,2,1,1,1,1,2,,,,4,1,1,2,,,,1,1,3,,2,2,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,1,2,1,1,1,2,1,4
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,167982474,0.550090505138335,2,21,2,4,2,1,1,1,1,1,1,1,4,3,4,4,0,1,1,1,2,2,1,3,3,1,2,1,1,2,,,,,,,,,,,2,2,1,1,1,2,,,,,,,,,2,2,2,,,,1,2,1,1,2,2,2,,2,2,2,,,1,2,1,2,2,,,,1,2,,2,2,2,,1,1,1,1,2,1,2,1,,,2,,,,,,,,,1,2,2,2,2,2,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,1,,2,1,1,1,2,2,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,123708583,0.978023905564538,2,39,2,4,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,2,1,,1,1,1,2,,,,,,,,,,,1,1,1,1,1,1,2,,,,,,,,2,1,1,2,1,1,,1,1,1,2,1,2,2,2,2,1,,,,3,2,2,1,1,1,1,1,1,1,,1,1,1,2,,1,1,2,1,1,1,,,1,2,1,2,,,1,1,,1,2,2,1,,,1,2,,1,1,1,,,1,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,1,,2,1,1,1,1,1,1,1,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,193954033,1.07130226585656,1,17,2,3,2,2,0,0,0,0,0,0,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,1,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,5,1,4,1,2,2,,,,,,,,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,2,,1,1,1,2,1,2,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,133027907,0.469757762281478,2,22,2,5,1,2,1,1,1,1,1,1,1,4,4,4,1,1,1,1,2,2,2,4,4,2,1,2,2,2,,,,,,,,,,,1,1,3,1,2,1,2,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,1,,2,2,2,,,,3,3,4,2,,,,1,1,1,,1,1,1,1,1,1,1,2,1,2,1,,,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,2,1,1,2,2,,1,1,,1,2,,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,184562525,1.11346952783899,1,21,2,5,1,1,1,1,1,1,1,1,4,1,4,4,1,1,1,1,2,1,2,2,2,,1,2,1,2,,,,,,,,,,,1,1,2,1,2,1,1,,,,,,,,1,1,2,1,1,1,,2,1,1,1,2,1,,2,1,1,,,,2,2,2,2,,,,1,1,1,,1,1,1,1,1,1,1,2,1,1,1,,,2,,,,,,,,,1,2,1,1,,,1,1,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,2,,2,1,,1,1,1,,1,1,1,1,1,2,1,1,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,200163552,1.2039587260172,1,17,2,2,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,2,2,2,2,1,2,2,5,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,206821489,0.503159245167624,1,24,1,4,1,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,1,2,2,,,2,5,1,4,2,,,,1,2,,2,1,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,1,1,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,1,8
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,175495447,0.508411922115386,2,22,2,5,1,1,0,1,1,1,1,1,1,4,4,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,1,,,,,,,,1,1,1,2,1,1,,2,2,,2,2,1,2,2,2,1,,,,2,2,1,2,,,,1,2,,2,1,1,2,1,2,1,1,1,1,2,1,,,1,2,2,1,,,1,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,1,1,,1,1,1,,1,1,1,1,1,1,1,1,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,150421594,0.442335516142624,2,32,2,4,1,1,0,0,0,0,1,1,4,4,4,4,0,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,2,1,1,2,,1,,,,,2,2,,2,,1,2,2,2,1,,,,3,1,4,2,,,,,,,,,,,1,2,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,1,2,2,2,2,1,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,159100917,0.371372929669806,2,24,2,3,1,1,0,1,1,1,1,1,2,4,4,4,1,4,3,1,2,,,,,,,,,,,,,,,,,,,2,2,2,3,1,2,1,1,,,,,,,,2,1,1,2,1,2,,2,1,2,2,2,2,1,1,2,1,,,,1,2,3,2,,,,2,2,,1,1,1,1,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,2,,1,1,1,1,1,1,2,1,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,211102820,0.920950920136397,1,22,2,4,1,2,0,1,1,1,1,1,4,4,4,1,1,1,3,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,1,1,2,,,,,,,,,2,1,2,3,1,2,,2,1,1,2,1,2,,2,1,1,,,,4,2,2,2,,,,1,1,3,,1,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,1,2,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,133407095,0.653074442447574,1,22,2,3,1,1,0,1,1,1,0,1,4,4,4,4,1,1,1,1,2,,,,,,,,,,,,,,,,,,,1,1,3,3,1,2,2,,,,,,,,,2,1,2,1,2,2,,2,1,2,2,2,2,,2,2,2,,,2,3,3,3,2,,,,1,1,3,,1,1,2,1,1,2,,1,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,1,2,,2,2,2,,,,,2,2,2,2,2,2,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,186965026,0.742745859339612,2,17,2,1,1,1,0,1,1,1,1,1,4,4,4,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,2,,,,,,,,,2,2,2,,,,1,2,2,,2,2,1,,2,2,2,,,,2,2,2,1,1,1,1,2,2,,4,1,2,,1,1,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,1,2,2,6
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,119320650,0.723252469708358,1,30,2,2,1,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,5,1,4,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,1,2,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,134506410,0.649861550462057,1,26,2,4,1,1,0,1,1,1,1,1,4,4,4,4,1,4,3,1,2,,,,,,,,,,,,,,,,,,,1,2,1,2,1,1,1,2,,,,,,,,2,2,2,,,,1,2,1,2,2,2,2,,1,2,1,,,1,4,1,4,2,,,,1,1,1,,1,1,2,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,1,2,,2,1,2,1,2,2,,,,,,,,,,,,,1,2,2,2,2,1,2,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,118419107,1.1444926386526,2,24,1,3,1,1,1,1,1,1,1,1,1,4,4,1,1,4,1,1,2,1,2,3,1,,2,2,1,2,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,2,1,2,2,2,2,,2,2,,2,2,1,,2,2,2,,,,5,1,2,2,,,,1,1,3,,2,2,,1,1,1,1,1,2,,,,,1,2,2,1,,,2,2,,2,2,,,,,,,,1,1,1,,,1,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,2,,1,1,1,1,2,2,1,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,189037558,1.01811503091692,1,46,1,3,1,1,1,1,1,1,1,0,4,4,4,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,2,1,2,2,1,1,1,1,,,,,,,,2,2,2,,,,2,2,2,,1,2,1,,2,1,1,,,,4,2,4,1,1,2,2,1,1,1,,1,2,,1,1,1,1,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,2,3,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,1,1,2,1,2,2,1,,2,1,1,,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,114393526,1.83892872534193,2,39,2,3,2,2,0,1,1,1,1,1,4,4,4,4,0,1,3,1,2,,,,,,,,,,,,,,,,,,,1,1,2,3,1,1,1,2,,,,,,,,2,1,2,3,2,2,,2,2,,2,1,1,,2,1,2,,,,1,1,1,2,,,,2,2,,4,1,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,1,,1,1,2,,1,1,1,2,2,2,2,1,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,148173026,0.764637146815944,1,24,2,4,1,2,1,1,1,1,1,1,4,1,4,4,1,1,1,1,2,2,1,3,3,2,2,2,1,2,,,,,,,,,,,1,1,1,1,2,1,1,,,,,,,,1,1,2,2,1,2,,2,1,1,2,1,2,,2,2,2,,,,1,2,2,2,,,,1,2,,5,1,1,1,1,1,1,1,1,1,1,1,,,2,,,,,,,,,1,2,1,1,,,1,1,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,4,,1,1,1,1,1,1,1,1,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,203757243,0.505799604439306,2,22,2,5,1,1,1,1,1,1,1,1,4,3,4,4,1,1,1,1,2,1,2,1,3,,1,2,1,2,,,,,,,,,,,1,2,2,1,2,1,1,,,,,,,,2,1,1,1,2,2,,2,2,,2,1,1,2,2,2,1,,,,2,2,2,2,,,,2,1,3,,1,1,1,2,,1,1,1,1,2,1,,,2,,,,,,,,,1,2,2,2,2,2,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,2,2,,1,1,1,1,1,1,1,1,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,127899917,1.93471317501972,1,19,2,2,1,1,0,1,1,1,0,0,4,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,2,1,4,2,,,,1,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,1,2,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,158416846,0.690196490445704,1,23,2,3,1,2,0,1,1,1,1,1,4,4,4,4,1,1,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,,,,,,,,2,1,2,1,2,2,,2,2,,2,2,1,,2,1,2,,,,1,2,2,2,,,,1,1,1,,1,2,,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,1,,1,1,1,1,2,2,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,190961319,1.40400561326707,1,46,2,3,2,1,1,1,1,1,1,1,4,4,4,2,1,1,1,1,2,1,1,3,3,1,1,1,1,2,,,,,,,,,,,3,3,3,1,2,1,1,,,,,,,,1,1,2,3,2,2,,2,2,,2,1,1,,1,2,1,,,,2,2,4,2,,,,1,1,3,,1,2,,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,1,,2,1,1,1,2,2,1,2,,,,,,,,,
